yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 003 01 03  58121     33.7439688099380   4.210078E-013     29.6349254479363        -369741.19608      20.5276         5.5 
nGRPmax
   7961
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 7217  7217    1719387  58018.982602  58121.6715160023420     9.64    11.72          2     -0.00667  155802.544694   57482.544695
 7218  7218    1719409  58019.725168  58121.6715245968510     7.65    12.29          3     -0.00081  155803.287284   57483.287285
 7219  7219    1719452  58021.176199  58121.6715413911940     8.99     9.65          2      0.00036  155804.738364   57484.738365
 7220  7220    1719514  58023.268264  58121.6715656049020     7.72    10.98          2     -0.00147  155806.830499   57486.830500
 7221  7221    1719543  58024.246912  58121.6715769318530    10.01    10.01          1      0.00064  155807.809179   57487.809180
 7222  7222    1719557  58024.719236  58121.6715823985660     6.99     9.06          2     -0.00208  155808.281519   57488.281520
 7223  7223    1719571  58025.191685  58121.6715878667260     8.59     9.67          2     -0.00108  155808.753985   57488.753985
 7224  7224    1719601  58026.204137  58121.6715995849220    13.85    24.75          4      0.00281  155809.766470   57489.766470
 7225  7225    1719822  58033.661343  58121.6716858951810     6.07     6.07          1     -0.00358  155817.223924   57497.223925
 7226  7226    1719832  58033.998962  58121.6716898028030     6.04    12.47          3      0.00169  155817.561555   57497.561555
 7227  7227    1720507  58056.776172  58121.6719534279170    14.52    22.50          3      0.00217  155840.339525   57520.339525
 7228  7228    1720589  58059.543170  58121.6719854533630    16.95    26.89          3      0.00186  155843.106614   57523.106615
 7229  7229    1720676  58062.478887  58121.6720194315650    75.18   119.28          4      0.00156  155846.042430   57526.042430
 7230  7230    1720678  58062.546370  58121.6720202126210     7.08    10.30          2      0.00142  155846.109915   57526.109915
 7231  7231    1720731  58064.334575  58121.6720409094400     5.76     5.76          1     -0.00531  155847.898179   57527.898180
 7232  7232    1720792  58066.393012  58121.6720647339260    11.10    15.29          3     -0.00372  155849.956684   57529.956685
 7233  7233    1720841  58068.046507  58121.6720838716030    12.95    20.78          3     -0.00256  155851.610235   57531.610235
 7234  7234    1720936  58071.252250  58121.6721209751170     6.95     8.77          3     -0.00067  155854.816084   57534.816085
 7235  7235    1720943  58071.488567  58121.6721237102720    28.30    32.84          2      0.00256  155855.052409   57535.052410
 7236  7236    1720959  58072.028379  58121.6721299580930     8.13    11.69          2     -0.00017  155855.592239   57535.592240
 7237  7237    1720999  58073.378239  58121.6721455814660    15.57    22.85          4      0.00281  155856.942145   57536.942145
 7238  7238    1721024  58074.221706  58121.6721553438210     5.91    20.50          5     -0.00114  155857.785640   57537.785640
 7239  7239    1721034  58074.559134  58121.6721592492420    15.74    21.64          3     -0.00147  155858.123079   57538.123080
 7240  7240    1721063  58075.537737  58121.6721705756540     7.47    12.62          3     -0.00067  155859.101714   57539.101715
 7241  7241    1721080  58076.111443  58121.6721772157820    11.42    17.15          3      0.00103  155859.675439   57539.675440
 7242  7242    1721133  58077.900018  58121.6721979168770    15.33    27.45          3      0.00531  155901.464075   57541.464075
 7243  7243    1721150  58078.473414  58121.6722045534080    67.37    79.18          3     -0.00217  155902.037490   57542.037490
 7244  7244    1721728  58097.977594  58121.6724302962300     8.33    16.48          4      0.00233  155921.542320   57561.542320
 7245  7245    1721828  58101.351856  58121.6724693501820     7.37     9.29          2     -0.00172  155924.916694   57564.916695
 7246  7246    1721835  58101.588203  58121.6724720856830    10.65    19.96          5      0.00239  155925.153050   57565.153050
 7247  7247    1721899  58103.747871  58121.6724970818430    10.91    19.43          4      0.00394  155927.312790   57567.312790
 7248  7248    1721976  58106.345960  58121.6725271523200   142.55   159.69          3     -0.00194  155929.910965   57569.910965
 7249  7249    1722040  58108.505648  58121.6725521486980     6.62     7.64          2      0.00019  155932.070724   57572.070725
 7250  7250    1722083  58109.956734  58121.6725689436800     5.61     6.34          2      0.00300  155933.521860   57573.521860
 7251  7251    1722084  58109.990158  58121.6725693305340    15.07    27.29          4     -0.00647  155933.555285   57573.555285
 7252  7252    1722209  58114.208427  58121.6726181530880     6.31     8.89          2      0.00153  155937.773695   57577.773695
 7253  7253    1722272  58116.334312  58121.6726427582340     6.51     8.01          2      0.00189  155939.899649   57579.899650
 7254  7254    1722337  58118.527763  58121.6726681454080     8.42    11.47          2      0.00464  155942.093175   57582.093175
 7255  7255    1722370  58119.641006  58121.6726810301570     9.34    11.86          2     -0.00453  155943.206454   57583.206455
 7256  7256    1722480  58123.352988  58121.6727239929220     9.27    14.07          4     -0.00031  155946.918559   57586.918560
 7257  7257    1722625  58128.245689  58121.6727806214020    19.96    48.32          5     -0.00556  155951.811424   57591.811425
 7258  7258    1722652  58129.157034  58121.6727911693700     6.91     7.85          2      0.00206  155952.722800   57592.722800
 7259  7259    1722760  58132.801312  58121.6728333485180    21.94    25.57          2     -0.00011  155956.367200   57596.367200
 7260  7260    1722817  58134.724748  58121.6728556105090    12.43    24.72          5      0.00072  155958.290699   57598.290700
 7261  7261    1723145  58145.792699  58121.6729837117950     8.30     8.30          1     -0.00161  160009.359020   57609.359020
 7262  7262    1723159  58146.265138  58121.6729891798400     6.83    11.90          3     -0.00092  160009.831474   57609.831475
 7263  7263    1723206  58147.851286  58121.6730075380350     6.70    19.48          5      0.00439  160011.417674   57611.417675
 7264  7264    1723241  58149.032261  58121.6730212067330     8.56    13.83          3      0.00250  160012.598689   57612.598690
 7265  7265    1723326  58151.900341  58121.6730544020990    62.20    99.16          4     -0.00225  160015.466865   57615.466865
 7266  7266    1723332  58152.102759  58121.6730567448960     5.92     5.92          1     -0.00361  160015.669289   57615.669290
 7267  7267    1723474  58156.894554  58121.6731122054780    23.62    36.08          3      0.00078  160020.461244   57620.461245
 7268  7268    1723533  58158.885353  58121.6731352471420    40.55    43.59          2     -0.00208  160022.452109   57622.452110
 7269  7269    1723544  58159.256740  58121.6731395456000    10.93    18.74          4      0.00394  160022.823510   57622.823510
 7270  7270    1723601  58161.180091  58121.6731618066180    19.71    20.60          2      0.00228  160024.746924   57624.746925
 7271  7271    1723675  58163.677148  58121.6731907077380     8.37    11.13          2      0.00231  160027.244064   57627.244065
 7272  7272    1723745  58166.038869  58121.6732180424700     6.43    10.98          3     -0.00831  160029.605864   57629.605865
 7273  7273    1723778  58167.152747  58121.6732309345790     6.57    18.19          5      0.00133  160030.719779   57630.719780
 7274  7274    1723803  58167.996374  58121.6732406987780    13.36    16.72          2      0.00214  160031.563434   57631.563435
 7275  7275    1723826  58168.772213  58121.6732496783870    10.50    11.30          2     -0.00594  160032.339299   57632.339300
 7276  7276    1723892  58170.999539  58121.6732754576260     8.39    20.39          5      0.00064  160034.566700   57634.566700
 7277  7277    1723893  58171.033312  58121.6732758485120     7.52     9.01          2      0.00153  160034.600474   57634.600475
 7278  7278    1723929  58172.247962  58121.6732899069700    10.46    12.10          2     -0.00244  160035.815164   57635.815165
 7279  7279    1724036  58175.858637  58121.6733316971900    23.48    23.48          1     -0.00044  160039.425960   57639.425960
 7280  7280    1724050  58176.331171  58121.6733371663230     6.81     8.92          2      0.00306  160039.898509   57639.898510
 7281  7281    1724189  58181.021619  58121.6733914539260     8.31    12.90          2      0.00406  160044.589115   57644.589115
 7282  7282    1724203  58181.493754  58121.6733969184510    16.23    18.32          2     -0.00431  160045.061264   57645.061265
 7283  7283    1724252  58183.147428  58121.6734160581890    10.82    20.42          3      0.00219  160046.714995   57646.714995
 7284  7284    1724322  58185.509455  58121.6734433964670     5.86    11.34          3      0.00061  160049.077100   57649.077100
 7285  7285    1724351  58186.487972  58121.6734547218940    26.58    29.55          2     -0.00111  160050.055650   57650.055650
 7286  7286    1724458  58190.098707  58121.6734965128060     6.53     9.36          2      0.00267  160053.666505   57653.666505
 7287  7287    1724534  58192.663111  58121.6735261934210     7.29     7.55          2     -0.00147  160056.230994   57656.230995
 7288  7288    1724744  58199.749345  58121.6736082100100    10.31    21.83          4     -0.00161  160103.317465   57663.317465
 7289  7289    1724771  58200.660504  58121.6736187558400    38.10    40.96          2      0.00053  160104.228654   57664.228655
 7290  7290    1724776  58200.829114  58121.6736207073410     6.53    10.16          2     -0.00275  160104.397270   57664.397270
 7291  7291    1724784  58201.099090  58121.6736238320640    15.11    15.11          1     -0.00206  160104.667255   57664.667255
 7292  7292    1724831  58202.685132  58121.6736421890300   226.98   254.63          3      0.00017  160106.253349   57666.253350
 7293  7293    1724989  58208.016749  58121.6737038975620    29.37    52.37          5      0.00211  160111.585144   57671.585145
 7294  7294    1725077  58210.986240  58121.6737382666750     7.65     7.65          1      0.00269  160114.554734   57674.554735
 7295  7295    1725160  58213.786977  58121.6737706825980    14.72    17.86          2      0.00225  160117.355564   57677.355565
 7296  7296    1725180  58214.461744  58121.6737784924030     5.68     8.81          3     -0.00106  160118.030355   57678.030355
 7297  7297    1725203  58215.237718  58121.6737874735870   140.43   171.74          4     -0.00514  160118.806355   57678.806355
 7298  7298    1725216  58215.676554  58121.6737925527040     6.06    13.39          4     -0.00031  160119.245204   57679.245205
 7299  7299    1725227  58216.047826  58121.6737968498300    13.96    18.60          3      0.00233  160119.616490   57679.616490
 7300  7300    1725248  58216.756338  58121.6738050502140     5.66     9.09          2     -0.00100  160120.325024   57680.325025
 7301  7301    1725251  58216.857599  58121.6738062222080     7.12    15.13          3     -0.00014  160120.426290   57680.426290
 7302  7302    1725276  58217.701251  58121.6738159867010     7.30     9.80          2      0.00142  160121.269970   57681.269970
 7303  7303    1725304  58218.646020  58121.6738269215230     7.07    17.60          5     -0.00047  160122.214769   57682.214770
 7304  7304    1725352  58220.265916  58121.6738456703230    12.46    39.82          7      0.00500  160123.834719   57683.834720
 7305  7305    1725651  58230.355309  58121.6739624457090    30.21    36.72          3      0.00319  160133.924449   57693.924450
 7306  7306    1725714  58232.480923  58121.6739870477180     6.78     7.87          2     -0.00442  160136.050134   57696.050135
 7307  7307    1725839  58236.699187  58121.6740358702210     7.42    11.49          2      0.00342  160140.268539   57700.268540
 7308  7308    1726107  58245.742431  58121.6741405373950     6.63     7.28          2     -0.00092  160149.312084   57709.312085
 7309  7309    1726121  58246.214840  58121.6741460050940     7.78     7.78          1     -0.00111  160149.784509   57709.784510
 7310  7310    1726163  58247.632093  58121.6741624084860    15.40    38.09          7     -0.00097  160151.201809   57711.201810
 7311  7311    1726192  58248.610810  58121.6741737362300    12.36    26.54          3      0.00322  160152.180560   57712.180560
 7312  7312    1726213  58249.319316  58121.6741819365250    16.58    22.83          3     -0.00025  160152.889089   57712.889090
 7313  7313    1726414  58256.101915  58121.6742604388350    17.57    41.22          8      0.00139  160159.671914   57719.671915
 7314  7314    1726446  58257.181564  58121.6742729347710    16.80    16.80          1     -0.00331  160200.751600   57720.751600
 7315  7315    1726536  58260.218753  58121.6743080874240     5.89     7.46          2      0.00350  160203.788890   57723.788890
 7316  7316    1726669  58264.706563  58121.6743600296580    20.68    25.95          3     -0.00069  160208.276850   57728.276850
 7317  7317    1726702  58265.820146  58121.6743729183620     8.78    18.42          5      0.00025  160209.390469   57729.390470
 7318  7318    1726930  58273.513839  58121.6744619657220    36.70    53.02          4      0.00211  160217.084419   57737.084420
 7319  7319    1726947  58274.087495  58121.6744686052740    16.70    24.65          3      0.00233  160217.658094   57737.658095
 7320  7320    1727035  58277.056886  58121.6745029732220    12.29    20.42          3     -0.00006  160220.627585   57740.627585
 7321  7321    1727073  58278.339128  58121.6745178139780    15.33    21.19          3     -0.00092  160221.909870   57741.909870
 7322  7322    1727114  58279.722707  58121.6745338276350     6.40     8.51          2      0.00131  160223.293494   57743.293495
 7323  7323    1727165  58281.443540  58121.6745537446780     5.86     8.45          2     -0.00197  160225.014385   57745.014385
 7324  7324    1727231  58283.670651  58121.6745795214210     8.25     8.33          2     -0.00178  160227.241569   57747.241570
 7325  7325    1727308  58286.269054  58121.6746095955330    31.05    48.28          5      0.00167  160229.840060   57749.840060
 7326  7326    1727317  58286.572499  58121.6746131076350     9.50    19.77          4     -0.00578  160230.143515   57750.143515
 7327  7327    1727396  58289.238375  58121.6746439626750    52.10    58.70          3     -0.00281  160232.809480   57752.809480
 7328  7328    1727405  58289.542230  58121.6746474795140     7.49    10.50          3      0.00192  160233.113344   57753.113345
 7329  7329    1727411  58289.744788  58121.6746498239360     8.34    13.85          3      0.00469  160233.315909   57753.315910
 7330  7330    1727487  58292.309292  58121.6746795057020     5.70     7.83          2      0.00356  160235.880499   57755.880500
 7331  7331    1727928  58307.190246  58121.6748517389570     6.66    12.70          4     -0.00083  160250.761950   57770.761950
 7332  7332    1727985  58309.113677  58121.6748740008960     8.70    24.06          5     -0.00014  160252.685445   57772.685445
 7333  7333    1728056  58311.509482  58121.6749017301250    20.44    29.76          4     -0.00069  160255.081330   57775.081330
 7334  7334    1728115  58313.500390  58121.6749247730300     6.69    10.53          3     -0.00031  160257.072305   57777.072305
 7335  7335    1728122  58313.736703  58121.6749275081340    11.78    13.99          2      0.00278  160257.308624   57777.308625
 7336  7336    1728154  58314.816412  58121.6749400047740     6.09    10.11          2     -0.00014  160258.388370   57778.388370
 7337  7337    1728249  58318.022075  58121.6749771073540    16.86    32.22          4     -0.00061  160301.594140   57781.594140
 7338  7338    1728256  58318.258282  58121.6749798412290    14.34    17.85          2     -0.00064  160301.830354   57781.830355
 7339  7339    1728260  58318.393357  58121.6749814045950     7.97    26.23          6      0.00231  160301.965434   57781.965435
 7340  7340    1728278  58319.000632  58121.6749884332420     7.90    14.93          4     -0.00117  160302.572729   57782.572730
 7341  7341    1728322  58320.485437  58121.6750056184830     9.71    17.06          3      0.00089  160304.057585   57784.057585
 7342  7342    1728330  58320.755183  58121.6750087405440     9.04    10.47          2     -0.00519  160304.327340   57784.327340
 7343  7343    1728343  58321.193784  58121.6750138169470    17.68    20.77          2     -0.00733  160304.765955   57784.765955
 7344  7344    1728440  58324.467275  58121.6750517045760    14.77    19.10          2      0.00225  160308.039555   57788.039555
 7345  7345    1728443  58324.568466  58121.6750528757630     8.34    11.22          2      0.00106  160308.140749   57788.140750
 7346  7346    1728488  58326.086966  58121.6750704509950    14.11    24.80          4      0.00164  160309.659299   57789.659300
 7347  7347    1728543  58327.942864  58121.6750919313020     9.28    15.94          3      0.00100  160311.515260   57791.515260
 7348  7348    1728551  58328.212835  58121.6750950559620    82.12    95.64          3      0.00156  160311.785239   57791.785240
 7349  7349    1728647  58331.452102  58121.6751325474820    13.73    15.24          2     -0.00306  160315.024615   57795.024615
 7350  7350    1728797  58336.514313  58121.6751911378820     5.52     5.52          1      0.01508  160320.086994   57800.086995
 7351  7351    1728947  58341.575239  58121.6752497134210     6.98    13.22          4     -0.00486  160325.148090   57805.148090
 7352  7352    1729132  58347.818151  58121.6753219693440    13.24    14.58          2      0.00322  160331.391210   57811.391210
 7353  7353    1729135  58347.919287  58121.6753231399040     8.82    15.12          3      0.00039  160331.492350   57811.492350
 7354  7354    1729237  58351.361147  58121.6753629762430     8.19    14.86          3     -0.00042  160334.934325   57814.934325
 7355  7355    1729395  58356.692769  58121.6754246848260     9.46    22.64          4      0.00169  160340.266125   57820.266125
 7356  7356    1729406  58357.063917  58121.6754289805180    33.52    65.84          4      0.00061  160340.637284   57820.637285
 7357  7357    1729437  58358.109922  58121.6754410870660    19.71    19.71          1     -0.00111  160341.683324   57821.683325
 7358  7358    1729484  58359.695864  58121.6754594428670     7.04    11.72          3     -0.00189  160343.269319   57823.269320
 7359  7359    1729490  58359.898462  58121.6754617877500     6.50     9.82          2      0.00211  160343.471924   57823.471925
 7360  7360    1729523  58361.012005  58121.6754746759810    12.42    25.67          4      0.00183  160344.585505   57824.585505
 7361  7361    1729583  58363.036633  58121.6754981091840    54.96    65.95          3      0.00147  160346.610200   57826.610200
 7362  7362    1729642  58365.027346  58121.6755211498370    39.29    43.05          2     -0.00392  160348.600980   57828.600980
 7363  7363    1729724  58367.794334  58121.6755531751680     5.85    11.90          3     -0.00450  160351.368060   57831.368060
 7364  7364    1729734  58368.131973  58121.6755570830210    15.82    17.97          2      0.00139  160351.705710   57831.705710
 7365  7365    1729783  58369.785218  58121.6755762178050     5.60     7.73          2     -0.00486  160353.359010   57833.359010
 7366  7366    1729839  58371.675010  58121.6755980903940     9.85    10.94          2     -0.00106  160355.248865   57835.248865
 7367  7367    1730031  58378.153923  58121.6756730778110    13.09    28.80          3      0.00094  160401.727995   57841.727995
 7368  7368    1730104  58380.617111  58121.6757015869310    11.83    16.27          3     -0.00272  160404.191265   57844.191265
 7369  7369    1730170  58382.844097  58121.6757273622400    66.48    82.17          5     -0.00622  160406.418324   57846.418325
 7370  7370    1730188  58383.451632  58121.6757343938820    13.02    14.83          2     -0.00200  160407.025880   57847.025880
 7371  7371    1730210  58384.194067  58121.6757429868930    10.26    22.46          5      0.00000  160407.768340   57847.768340
 7372  7372    1730221  58384.565109  58121.6757472813570     5.88     5.88          1     -0.00419  160408.139394   57848.139395
 7373  7373    1730647  58398.940150  58121.6759136591490    10.35    41.38         10     -0.00125  160422.514914   57862.514915
 7374  7374    1730676  58399.918782  58121.6759249859070     8.80     9.74          2      0.00042  160423.493580   57863.493580
 7375  7375    1730709  58401.032220  58121.6759378729220    11.38    13.48          2     -0.00294  160424.607055   57864.607055
 7376  7376    1730789  58403.731815  58121.6759691182340     6.53     9.05          2     -0.00072  160427.306739   57867.306740
 7377  7377    1730790  58403.765529  58121.6759695084420    13.34    15.43          2     -0.00161  160427.340454   57867.340455
 7378  7378    1730939  58408.793481  58121.6760277023230     9.85    30.00          6      0.00128  160432.368575   57872.368575
 7379  7379    1730965  58409.670797  58121.6760378564480    11.09    11.81          2      0.00044  160433.245920   57873.245920
 7380  7380    1730990  58410.514344  58121.6760476197250     7.06    16.60          3     -0.00114  160434.089495   57874.089495
 7381  7381    1730997  58410.750551  58121.6760503536000    23.66    27.14          2     -0.00114  160434.325709   57874.325710
 7382  7382    1731032  58411.931676  58121.6760640240260     8.84    13.45          2      0.00139  160435.506874   57875.506875
 7383  7383    1731168  58416.520818  58121.6761171390980    11.65    16.01          3      0.00017  160440.096169   57880.096170
 7384  7384    1731180  58416.925705  58121.6761218252930     7.23     9.25          2     -0.00106  160440.501069   57880.501070
 7385  7385    1731394  58424.146924  58121.6762054042110     9.40     9.40          1     -0.00092  160447.722529   57887.722530
 7386  7386    1731567  58429.984599  58121.6762729698940     9.42    19.11          5     -0.00197  160453.560400   57893.560400
 7387  7387    1731712  58434.877470  58121.6763296003460    11.74    14.17          2     -0.00219  160458.453435   57898.453435
 7388  7388    1731941  58442.604988  58121.6764190392190    16.77    20.46          2      0.00203  160506.181210   57906.181210
 7389  7389    1731959  58443.212462  58121.6764260701570    15.54    34.78          4      0.00447  160506.788704   57906.788705
 7390  7390    1732193  58451.108549  58121.6765174600580     8.13     8.68          2      0.00425  160514.685055   57914.685055
 7391  7391    1732215  58451.850514  58121.6765260476160    18.10    32.55          4     -0.00769  160515.427044   57915.427045
 7392  7392    1732239  58452.660577  58121.6765354233470     7.07     7.61          2     -0.00156  160516.237135   57916.237135
 7393  7393    1732247  58452.930608  58121.6765385486980     5.60     5.60          1      0.00081  160516.507174   57916.507175
 7394  7394    1732279  58454.010437  58121.6765510467200    12.29    14.41          2      0.00142  160517.587039   57917.587040
 7395  7395    1732290  58454.381365  58121.6765553398780    74.91    81.23          3     -0.00617  160517.957979   57917.957980
 7396  7396    1732356  58456.608640  58121.6765811185150    13.81    22.97          3     -0.00108  160520.185330   57920.185330
 7397  7397    1732411  58458.464668  58121.6766026003200    13.06    16.16          2      0.00214  160522.041420   57922.041420
 7398  7398    1732454  58459.915395  58121.6766193911420     8.74    12.62          2     -0.00572  160523.492194   57923.492195
 7399  7399    1732482  58460.860468  58121.6766303294980     8.50    10.74          2      0.00144  160524.437299   57924.437300
 7400  7400    1732537  58462.716106  58121.6766518067840     9.04    14.03          3     -0.00689  160526.292999   57926.293000
 7401  7401    1732614  58465.314630  58121.6766818822910     5.52     7.90          2      0.00008  160528.891609   57928.891610
 7402  7402    1732647  58466.428268  58121.6766947716220    11.80    16.09          3      0.00264  160530.005284   57930.005285
 7403  7403    1732719  58468.857811  58121.6767228913280    11.50    12.54          2      0.00194  160532.434910   57932.434910
 7404  7404    1732790  58471.253562  58121.6767506199300     9.58    18.52          4     -0.00025  160534.830739   57934.830740
 7405  7405    1732947  58476.551355  58121.6768119369860    12.61    35.53          6     -0.00064  160540.128709   57940.128710
 7406  7406    1733009  58478.643525  58121.6768361519100    22.57    40.91          5      0.00061  160542.220950   57942.220950
 7407  7407    1733041  58479.723109  58121.6768486470910     9.38    21.80          4     -0.00603  160543.300569   57943.300570
 7408  7408    1733085  58481.208044  58121.6768658338430    15.57    37.50          7     -0.00011  160544.785555   57944.785555
 7409  7409    1733139  58483.030258  58121.6768869242750    10.22    16.95          3      0.00103  160546.607830   57946.607830
 7410  7410    1733231  58486.134690  58121.6769228552060    11.40    11.40          1      0.00056  160549.712364   57949.712365
 7411  7411    1733298  58488.395269  58121.6769490193150    11.99    11.99          1     -0.00739  160551.973019   57951.973020
 7412  7412    1733326  58489.340323  58121.6769599574400     9.41    14.05          3     -0.00081  160552.918104   57952.918105
 7413  7413    1733421  58492.545921  58121.6769970592770    20.49    20.49          1     -0.00322  160556.123809   57956.123810
 7414  7414    1733433  58492.950987  58121.6770017475330    28.70    58.06          3      0.00089  160556.528890   57956.528890
 7415  7415    1733452  58493.592186  58121.6770091688190     7.67    12.15          3      0.00275  160557.170109   57957.170110
 7416  7416    1733475  58494.368330  58121.6770181519620    20.73    28.60          3      0.00369  160557.946279   57957.946280
 7417  7417    1733492  58494.941861  58121.6770247900540     8.52    11.65          3      0.00022  160558.519829   57958.519830
 7418  7418    1733515  58495.717910  58121.6770337721090    25.97    29.07          2     -0.00164  160559.295904   57959.295905
 7419  7419    1733594  58498.383461  58121.6770646233980    16.59    19.42          2     -0.00828  160601.961544   57961.961545
 7420  7420    1733784  58504.795007  58121.6771388311040     7.82    16.65          4     -0.00272  160608.373305   57968.373305
 7421  7421    1733842  58506.752227  58121.6771614841090    18.96    25.63          4     -0.00072  160610.330589   57970.330590
 7422  7422    1733878  58507.967036  58121.6771755443970     6.57     9.10          2      0.00006  160611.545440   57971.545440
 7423  7423    1733969  58511.037849  58121.6772110862210     5.63     7.67          2      0.00328  160614.616354   57974.616355
 7424  7424    1733980  58511.409061  58121.6772153826560     8.61    13.70          3      0.00414  160614.987580   57974.987580
 7425  7425    1734054  58513.906088  58121.6772442834300    25.68    30.70          3      0.00328  160617.484689   57977.484690
 7426  7426    1734118  58516.065631  58121.6772692781440     8.96     9.72          2      0.00111  160619.644305   57979.644305
 7427  7427    1734154  58517.280445  58121.6772833384830    17.72    28.24          4      0.00203  160620.859159   57980.859160
 7428  7428    1734199  58518.798795  58121.6773009119740    23.39    31.64          3     -0.00183  160622.377560   57982.377560
 7429  7429    1734202  58518.899971  58121.6773020829950    43.47    48.48          2     -0.00347  160622.478739   57982.478740
 7430  7430    1734286  58521.734437  58121.6773348893180     8.49    12.43          2     -0.00436  160625.313300   57985.313300
 7431  7431    1734304  58522.342031  58121.6773419216510    18.83    21.63          2      0.00164  160625.920915   57985.920915
 7432  7432    1734321  58522.915672  58121.6773485610110    59.88    70.39          4      0.00144  160626.494574   57986.494575
 7433  7433    1734332  58523.286865  58121.6773528572290    11.00    14.43          3      0.00169  160626.865780   57986.865780
 7434  7434    1734353  58523.995326  58121.6773610570110     6.28     6.28          1     -0.00311  160627.574265   57987.574265
 7435  7435    1734354  58524.029275  58121.6773614499460    13.97    47.18          7      0.00294  160627.608215   57987.608215
 7436  7436    1734355  58524.062954  58121.6773618397440    36.50    59.76          4      0.00103  160627.641895   57987.641895
 7437  7437    1734389  58525.210326  58121.6773751195140    12.83    24.77          3      0.00328  160628.789304   57988.789305
 7438  7438    1734603  58532.431365  58121.6774586963460    13.46    25.91          4     -0.00194  160636.010585   57996.010585
 7439  7439    1734633  58533.443821  58121.6774704145920     9.10    11.78          2      0.00211  160637.023074   57997.023075
 7440  7440    1734636  58533.545102  58121.6774715868290     5.91     8.54          3      0.00358  160637.124360   57997.124360
 7441  7441    1734657  58534.254049  58121.6774797922300     6.03     8.21          3      0.01314  160637.833330   57997.833330
 7442  7442    1734697  58535.603359  58121.6774954092420     6.07    11.15          3     -0.00019  160639.182684   57999.182685
 7443  7443    1734709  58536.008170  58121.6775000945660     6.49     8.80          2     -0.00364  160639.587509   57999.587510
 7444  7444    1734852  58540.833654  58121.6775559450750     6.08    15.20          4     -0.00089  160644.413155   58004.413155
 7445  7445    1734973  58544.916743  58121.6776032030460    26.64    33.57          3      0.00106  160648.496379   58008.496380
 7446  7446    1735002  58545.895395  58121.6776145300350    10.64    19.20          3      0.00331  160649.475064   58009.475065
 7447  7447    1735022  58546.570163  58121.6776223398530     6.36    11.56          3     -0.00003  160650.149855   58010.149855
 7448  7448    1735031  58546.873872  58121.6776258550020    19.54    26.42          4      0.00039  160650.453574   58010.453575
 7449  7449    1735045  58547.346112  58121.6776313207420    14.11    31.27          7     -0.00483  160650.925830   58010.925830
 7450  7450    1735123  58549.978204  58121.6776617847680     8.19    11.80          2     -0.00303  160653.558010   58013.558010
 7451  7451    1735155  58551.058128  58121.6776742838910     7.00    11.10          3      0.00039  160654.637970   58014.637970
 7452  7452    1735165  58551.395436  58121.6776781879170    17.92    21.86          3     -0.00347  160654.975290   58014.975290
 7453  7453    1735173  58551.665212  58121.6776813103230     9.25    20.24          4     -0.00869  160655.245074   58015.245075
 7454  7454    1735185  58552.070429  58121.6776860003330     9.40    13.37          2     -0.00014  160655.650305   58015.650305
 7455  7455    1735247  58554.162344  58121.6777102123140    15.58    18.38          2     -0.00644  160657.742290   58017.742290
 7456  7456    1735258  58554.533827  58121.6777145118850    12.68    26.16          3      0.00242  160658.113785   58018.113785
 7457  7457    1735282  58555.343570  58121.6777238839170     6.62     8.64          2     -0.00094  160658.923555   58018.923555
 7458  7458    1735308  58556.220955  58121.6777340388350    12.15    12.15          1      0.00031  160659.800969   58019.800970
 7459  7459    1735320  58556.625957  58121.6777387263620    18.21    19.87          2      0.00247  160700.205985   58020.205985
 7460  7460    1735463  58561.451241  58121.6777945745540    59.93    69.75          4     -0.00069  160705.031430   58025.031430
 7461  7461    1735590  58565.736813  58121.6778441760770    19.11    82.08          8      0.00183  160709.317145   58029.317145
 7462  7462    1735786  58572.350622  58121.6779207247870    10.52    14.84          3      0.00142  160715.931174   58035.931175
 7463  7463    1735866  58575.049977  58121.6779519673340    48.94    62.44          3     -0.00347  160718.630620   58038.630620
 7464  7464    1735877  58575.421399  58121.6779562661890    29.09    87.49          6      0.00361  160719.002054   58039.002055
 7465  7465    1735931  58577.243434  58121.6779773545600     9.54    10.52          2     -0.00058  160720.824150   58040.824150
 7466  7466    1735936  58577.412273  58121.6779793087100    17.43    27.54          4      0.00297  160720.992995   58040.992995
 7467  7467    1735953  58577.985934  58121.6779859483010     7.33    20.39          6      0.00333  160721.566675   58041.566675
 7468  7468    1735980  58578.896978  58121.6779964928000    12.12    14.18          2      0.00206  160722.477749   58042.477750
 7469  7469    1735984  58579.031854  58121.6779980538620     7.50     9.76          2     -0.00092  160722.612630   58042.612630
 7470  7470    1736000  58579.571791  58121.6780043031420    35.73    40.36          3      0.00006  160723.152585   58043.152585
 7471  7471    1736007  58579.807948  58121.6780070364290    21.68    23.86          2     -0.00144  160723.388749   58043.388750
 7472  7472    1736105  58583.114883  58121.6780453111420    18.34    31.81          4     -0.00075  160726.695794   58046.695795
 7473  7473    1736115  58583.452346  58121.6780492169730     6.94    11.67          4     -0.00006  160727.033269   58047.033270
 7474  7474    1736117  58583.519864  58121.6780499984260     6.15     7.18          2      0.00083  160727.100789   58047.100790
