yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 312 11 08  58430     33.7551884748710   4.200554E-013     29.6250752901128        -368659.58396      18.2360         0.00 
nGRPmax
   1756
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 1389  1389    2216232  74809.382012  58430.8658493288450     6.58     8.48          2      0.00267  203906.966675   74346.966675
 1390  1390    2216244  74809.786966  58430.8658540158080     8.50    11.64          2     -0.00053  203907.371604   74347.371605
 1391  1391    2216514  74818.900835  58430.8659595004030     7.87    10.43          2     -0.00175  203916.484930   74356.484930
 1392  1392    2216569  74820.757355  58430.8659809879040     5.05     5.47          2     -0.00222  203918.341339   74358.341340
 1393  1393    2216592  74821.533802  58430.8659899745660     6.27    10.70          3      0.00003  203919.117740   74359.117740
 1394  1394    2216624  74822.613871  58430.8660024753540     6.92     9.94          2     -0.00286  203920.197744   74360.197745
 1395  1395    2216668  74824.099190  58430.8660196665470    10.17    21.11          4     -0.00022  203921.682975   74361.682975
 1396  1396    2216706  74825.381866  58430.8660345123330     7.86    16.60          4     -0.00089  203922.965574   74362.965575
 1397  1397    2216873  74831.018877  58430.8660997555200     7.27    10.90          2     -0.00414  203928.602249   74368.602250
 1398  1398    2216970  74834.293103  58430.8661376516480     6.82     6.82          1     -0.00508  203931.876279   74371.876280
 1399  1399    2217134  74839.829248  58430.8662017274110     5.98     6.95          2      0.00350  203937.412095   74377.412095
 1400  1400    2217150  74840.369255  58430.8662079774850    24.03    24.03          1      0.00122  203937.952069   74377.952070
 1401  1401    2217414  74849.280697  58430.8663111191810    12.12    26.98          6      0.00311  203946.862980   74386.862980
 1402  1402    2217667  74857.820601  58430.8664099606660     6.43     8.12          2     -0.00181  203955.402375   74395.402375
 1403  1403    2325385  78493.865667  58430.9084938155900     6.43     6.94          2      0.00425  214031.230955   78031.230955
 1404  1404    2325431  78495.418309  58430.9085117859840     5.20     7.98          2      0.00136  214032.783504   78032.783505
 1405  1405    2325830  78508.886700  58430.9086676701440    22.83    35.16          3      0.00306  214046.251094   78046.251095
 1406  1406    2328057  78584.059443  58430.9095377250300     7.06    16.33          4     -0.00094  214201.419370   78121.419370
 1407  1407    2328113  78585.949716  58430.9095596031870    37.33    46.09          4     -0.00153  214203.309529   78123.309530
 1408  1408    2328236  78590.101733  58430.9096076589440     9.06    10.29          2      0.00214  214207.461299   78127.461300
 1409  1409    2328269  78591.215589  58430.9096205507970    10.59    10.84          2      0.00019  214208.575089   78128.575090
 1410  1410    2328426  78596.515249  58430.9096818894590     8.98    15.85          3      0.00286  214213.874435   78133.874435
 1411  1411    2328478  78598.270393  58430.9097022036220    14.29    14.29          1     -0.00092  214215.629474   78135.629475
 1412  1412    2328498  78598.945493  58430.9097100172800     6.22     6.22          1     -0.00103  214216.304535   78136.304535
 1413  1413    2328552  78600.768222  58430.9097311136770    17.10    21.06          2     -0.00261  214218.127154   78138.127155
 1414  1414    2328671  78604.785010  58430.9097776042880     6.85    10.74          3     -0.00506  214222.143704   78142.143705
 1415  1415    2328679  78605.055051  58430.9097807297540   139.04   147.68          2     -0.00508  214222.413730   78142.413730
 1416  1416    2328742  78607.181823  58430.9098053451780     7.57    11.16          2      0.00061  214224.540374   78144.540375
 1417  1417    2329013  78616.329592  58430.9099112221310     6.58    10.07          3      0.00369  214233.687600   78153.687600
 1418  1418    2329030  78616.903421  58430.9099178636670     8.08    15.60          3      0.00339  214234.261394   78154.261395
 1419  1419    2329078  78618.523582  58430.9099366155390     5.21     6.07          2      0.00075  214235.881460   78155.881460
 1420  1420    2329110  78619.603636  58430.9099491161600    17.22    18.94          2     -0.00258  214236.961450   78156.961450
 1421  1421    2329174  78621.764115  58430.9099741217020    17.75    31.05          4      0.00169  214239.121799   78159.121800
 1422  1422    2329206  78622.844269  58430.9099866234880    24.42    33.24          3      0.00131  214240.201889   78160.201890
 1423  1423    2329411  78629.764055  58430.9100667136000    29.29    32.49          2      0.00028  214247.121264   78167.121265
 1424  1424    2329504  78632.903377  58430.9101030483460    32.99    47.93          3      0.00283  214250.260399   78170.260400
 1425  1425    2329695  78639.350560  58430.9101776685180     8.05    10.18          2      0.00094  214256.707200   78176.707200
 1426  1426    2329724  78640.329473  58430.9101889985280     5.30     6.88          2      0.00128  214257.686054   78177.686055
 1427  1427    2330376  78662.337756  58430.9104437240320     6.51     8.05          2     -0.00231  214319.693029   78199.693030
 1428  1428    2330526  78667.400962  58430.9105023259520     8.51    11.21          2     -0.00461  214324.755934   78204.755935
 1429  1429    2330555  78668.379980  58430.9105136571780    38.18    42.06          2     -0.00114  214325.734895   78205.734895
 1430  1430    2330956  78681.915755  58430.9106703212420     6.03    12.03          3     -0.00319  214339.269864   78219.269865
 1431  1431    2331438  78698.185957  58430.9108586337660     5.20     7.62          2      0.00231  214355.539099   78235.539100
 1432  1432    2331501  78700.312533  58430.9108832469120     7.80    17.81          5      0.00222  214357.665550   78237.665550
 1433  1433    2331513  78700.717592  58430.9108879350910     6.30    13.00          4      0.00211  214358.070584   78238.070585
 1434  1434    2331858  78712.363159  58430.9110227217410     5.62     5.62          1      0.00258  214409.715460   78249.715460
 1435  1435    2331949  78715.434747  58430.9110582725380    37.02    47.88          4     -0.00150  214412.786865   78252.786865
 1436  1436    2332063  78719.282916  58430.9111028115330     6.68    12.81          3      0.00067  214416.634804   78256.634805
 1437  1437    2332176  78723.097112  58430.9111469573120     6.56     6.56          1     -0.00356  214420.448774   78260.448775
 1438  1438    2332301  78727.316518  58430.9111957930240    11.52    13.94          2     -0.00347  214424.667929   78264.667930
 1439  1439    2332337  78728.531970  58430.9112098607620    12.75    19.83          3      0.00436  214425.883310   78265.883310
 1440  1440    2332717  78741.358713  58430.9113583184380     5.97     5.97          1     -0.00281  214438.709289   78278.709290
 1441  1441    2332825  78745.004334  58430.9114005131260     5.27     8.88          3     -0.00111  214442.354695   78282.354695
 1442  1442    2332829  78745.139352  58430.9114020758400     5.65     5.65          1     -0.00119  214442.489704   78282.489705
 1443  1443    2332927  78748.447489  58430.9114403644540     8.26    11.37          2      0.00253  214445.797644   78285.797645
 1444  1444    2333191  78757.358694  58430.9115435033980    16.92    19.23          2     -0.00264  214454.708320   78294.708320
 1445  1445    2333216  78758.202569  58430.9115532704770    14.32    14.32          1     -0.00281  214455.552144   78295.552145
 1446  1446    2333326  78761.915705  58430.9115962465920    11.72    11.72          1     -0.00097  214459.265060   78299.265060
 1447  1447    2337121  78890.016713  58430.9130788971390     8.47    11.27          3     -0.00269  214707.358454   78427.358455
 1448  1448    2337239  78893.999964  58430.9131249995900    14.76    19.31          3      0.00133  214711.341469   78431.341470
 1449  1449    2337344  78897.544140  58430.9131660201340     7.33     7.33          1     -0.00231  214714.885435   78434.885435
 1450  1450    2337467  78901.695977  58430.9132140738050    29.23    34.20          2     -0.00397  214719.037024   78439.037025
 1451  1451    2337474  78901.932391  58430.9132168100860     5.40     5.40          1     -0.00019  214719.273425   78439.273425
 1452  1452    2337582  78905.577852  58430.9132590029180    11.76    18.29          3     -0.00322  214722.918669   78442.918670
 1453  1453    2337694  78909.358617  58430.9133027617660     5.54     9.51          3      0.00211  214726.699210   78446.699210
 1454  1454    2337823  78913.712806  58430.9133531574780     7.79     8.49          2     -0.00483  214731.053140   78451.053140
 1455  1455    2337925  78917.155885  58430.9133930079230    46.16    53.98          3     -0.00344  214734.496014   78454.496015
 1456  1456    2338046  78921.240453  58430.9134402830210     6.56     6.56          1      0.00206  214738.580340   78458.580340
 1457  1457    2338092  78922.793290  58430.9134582556670    12.13    19.72          4      0.00494  214740.133084   78460.133085
 1458  1458    2338141  78924.447289  58430.9134773991810    11.63    11.63          1      0.00472  214741.786984   78461.786985
 1459  1459    2338404  78933.324751  58430.9135801475840    18.58    21.13          2     -0.00006  214750.663920   78470.663920
 1460  1460    2338566  78938.793161  58430.9136434393600     5.35     9.32          3      0.00183  214756.132005   78476.132005
 1461  1461    2338707  78943.552529  58430.9136985246460     6.48     7.76          2     -0.00167  214800.891090   78480.891090
 1462  1462    2338980  78952.767937  58430.9138051844610     5.68     7.29          2      0.00522  214810.105949   78490.105950
 1463  1463    2339015  78953.949147  58430.9138188558590     8.46     8.46          1     -0.00139  214811.287089   78491.287090
 1464  1464    2339095  78956.649682  58430.9138501120640     8.91    14.71          3      0.00211  214813.987464   78493.987465
 1465  1465    2339192  78959.924032  58430.9138880096260     8.12    13.90          3      0.00486  214817.261620   78497.261620
 1466  1466    2339576  78972.885877  58430.9140380309890    10.39    14.77          3      0.00014  214830.222695   78510.222695
 1467  1467    2339620  78974.371030  58430.9140552202500    19.08    21.27          2     -0.00214  214831.707760   78511.707760
 1468  1468    2339974  78986.320425  58430.9141935234300     6.42    11.90          3     -0.00075  214843.656445   78523.656445
 1469  1469    2339988  78986.793163  58430.9141989949440    13.75    17.25          3      0.00414  214844.129155   78524.129155
 1470  1470    2340351  78999.046267  58430.9143408132740     6.65     6.65          1      0.00289  214856.381529   78536.381530
 1471  1471    2340431  79001.746622  58430.9143720673790     5.23     9.50          3      0.00103  214859.081724   78539.081725
 1472  1472    2340444  79002.185428  58430.9143771461630     5.60     9.85          3      0.00069  214859.520504   78539.520505
 1473  1473    2340977  79020.176792  58430.9145853795330     5.39     5.39          1     -0.00433  214917.510800   78557.510800
 1474  1474    2340998  79020.886329  58430.9145935917700     5.02     7.39          2      0.01575  214918.220295   78558.220295
 1475  1475    2341222  79028.446979  58430.9146810993020     5.55     5.55          1      0.00033  214925.780494   78565.780495
 1476  1476    2341260  79029.729735  58430.9146959460100    16.52    48.51          7      0.00203  214927.063175   78567.063175
 1477  1477    2341315  79031.586145  58430.9147174322300     5.30     9.53          3     -0.00172  214928.919475   78568.919475
 1478  1478    2342115  79058.590450  58430.9150299820670     8.65     8.65          1      0.00206  214955.922174   78595.922175
 1479  1479    2342274  79063.957654  58430.9150921024770     6.50     8.53          3      0.00572  215001.289059   78601.289060
 1480  1480    2342362  79066.927905  58430.9151264803840     7.02    12.60          2     -0.00044  215004.259135   78604.259135
 1481  1481    2342411  79068.581838  58430.9151456231300    11.24    11.24          1     -0.00258  215005.912970   78605.912970
 1482  1482    2342494  79071.383575  58430.9151780506370     7.93    10.04          2     -0.00103  215008.714540   78608.714540
 1483  1483    2342541  79072.970299  58430.9151964155010    10.03    15.71          3      0.00575  215010.301170   78610.301170
 1484  1484    2342643  79076.413144  58430.9152362632320     5.32    22.97          6      0.00019  215013.743809   78613.743810
 1485  1485    2342952  79086.843528  58430.9153569852800     6.96    11.49          3      0.00081  215024.173574   78624.173575
 1486  1486    2343098  79091.771716  58430.9154140244990    11.01    14.09          2     -0.00139  215029.101469   78629.101470
 1487  1487    2343164  79093.999674  58430.9154398110460    10.90    18.42          4      0.00194  215031.329295   78631.329295
 1488  1488    2343174  79094.337054  58430.9154437159040     5.70     5.70          1     -0.00317  215031.666654   78631.666655
 1489  1489    2343207  79095.451195  58430.9154566110460     9.90    26.12          4      0.00333  215032.780729   78632.780730
 1490  1490    2343329  79099.569335  58430.9155042747140     7.58     9.64          2      0.00342  215036.898625   78636.898625
 1491  1491    2343375  79101.121952  58430.9155222448130    10.89    17.56          3     -0.00022  215038.451149   78638.451150
 1492  1492    2343389  79101.594450  58430.9155277135490    20.52    20.52          1     -0.00244  215038.923620   78638.923620
 1493  1493    2343476  79104.531269  58430.9155617044990    21.19    34.53          3      0.00094  215041.860264   78641.860265
 1494  1494    2343624  79109.526856  58430.9156195238020    16.11    21.04          3     -0.00456  215046.855555   78646.855555
 1495  1495    2343839  79116.784403  58430.9157035231870    11.18    14.70          3      0.00058  215054.112670   78654.112670
 1496  1496    2344173  79128.059107  58430.9158340174340     5.12     5.12          1      0.01425  215105.386704   78665.386705
 1497  1497    2344239  79130.286785  58430.9158598007550     5.14     6.52          2      0.00928  215107.614249   78667.614250
 1498  1498    2344349  79133.999420  58430.9159027710590     8.00    10.73          2     -0.00372  215111.326665   78671.326665
 1499  1499    2344628  79143.417310  58430.9160117744130     6.30     6.30          1      0.00169  215120.743994   78680.743995
 1500  1500    2344698  79145.780150  58430.9160391221120     5.45    19.96          5      0.00094  215123.106694   78683.106695
 1501  1501    2344779  79148.514083  58430.9160707648510     8.79    11.52          3     -0.00617  215125.840465   78685.840465
 1502  1502    2344997  79155.872955  58430.9161559369860    16.07    20.02          3      0.00075  215133.198900   78693.198900
 1503  1503    2345216  79163.265454  58430.9162414983040     9.87    12.87          3      0.00389  215140.590960   78700.590960
 1504  1504    2345283  79165.526994  58430.9162676735490     7.35    11.09          3      0.00211  215142.852364   78702.852365
 1505  1505    2345305  79166.269558  58430.9162762680320     8.90    14.60          3      0.00058  215143.594884   78703.594885
 1506  1506    2347003  79223.585808  58430.9169396505470     8.13     8.13          1     -0.00283  215240.907730   78760.907730
 1507  1507    2347011  79223.855964  58430.9169427773570     6.79    11.05          2      0.00053  215241.177869   78761.177870
 1508  1508    2347241  79231.619755  58430.9170326360580    37.37    42.19          2      0.00322  215248.941200   78768.941200
 1509  1509    2347245  79231.754738  58430.9170341983620     6.68    16.34          4      0.00208  215249.076174   78769.076175
 1510  1510    2347349  79235.265337  58430.9170748302850     6.48    14.23          4      0.00372  215252.586565   78772.586565
 1511  1511    2347375  79236.142789  58430.9170849859840    11.73    11.73          1     -0.00169  215253.463965   78773.463965
 1512  1512    2347572  79242.792589  58430.9171619512580    12.89    16.54          3     -0.00108  215300.113370   78780.113370
 1513  1513    2347637  79244.986830  58430.9171873475710    19.79    35.03          4      0.00339  215302.307480   78782.307480
 1514  1514    2347912  79254.269451  58430.9172947853180     6.41     6.41          1      0.00150  215311.589550   78791.589550
 1515  1515    2347929  79254.843115  58430.9173014249340     7.68    10.26          2     -0.00369  215312.163180   78792.163180
 1516  1516    2347970  79256.227297  58430.9173174455680     9.77     9.77          1      0.00278  215313.547279   78793.547280
 1517  1517    2347972  79256.294746  58430.9173182262270     5.94     5.94          1      0.00094  215313.614725   78793.614725
 1518  1518    2348125  79261.459353  58430.9173780017790     6.07     7.07          2      0.00267  215318.779024   78798.779025
 1519  1519    2348140  79261.965578  58430.9173838608510     9.00    11.06          2     -0.00039  215319.285220   78799.285220
 1520  1520    2348144  79262.100526  58430.9173854227580     6.67    12.18          3     -0.00256  215319.420159   78799.420160
 1521  1521    2348191  79263.687251  58430.9174037876350    10.47    16.67          3      0.00422  215321.006789   78801.006790
 1522  1522    2348715  79281.374676  58430.9176085031940     5.82     7.95          2     -0.00497  215338.693165   78818.693165
 1523  1523    2348822  79284.986641  58430.9176503083390     5.04    13.49          4     -0.00033  215342.304915   78822.304915
 1524  1524    2348838  79285.526853  58430.9176565607940     6.60    11.75          3      0.00347  215342.845094   78822.845095
 1525  1525    2349067  79293.256437  58430.9177460235780     5.08     6.71          2     -0.00725  215350.574219   78830.574220
 1526  1526    2349074  79293.492926  58430.9177487607170     8.24    13.14          3     -0.00125  215350.810694   78830.810695
 1527  1527    2349112  79294.775703  58430.9177636076670     5.13     8.43          2      0.00106  215352.093395   78832.093395
 1528  1528    2349126  79295.248031  58430.9177690744320     6.39     7.64          2     -0.00619  215352.565694   78832.565695
 1529  1529    2349167  79296.632143  58430.9177850942460     7.66    16.38          4     -0.00181  215353.949724   78833.949725
 1530  1530    2349319  79301.763078  58430.9178444800770    11.61    16.74          3      0.00236  215359.080354   78839.080355
 1531  1531    2349355  79302.978215  58430.9178585441540     5.54     5.54          1      0.00086  215400.295419   78840.295420
 1532  1532    2349406  79304.699737  58430.9178784691710    24.00    26.17          2      0.00103  215402.016839   78842.016840
 1533  1533    2349461  79306.556247  58430.9178999565570     6.78     6.78          1      0.00025  215403.873240   78843.873240
 1534  1534    2349462  79306.590120  58430.9179003486080     5.18     5.18          1      0.00369  215403.907110   78843.907110
 1535  1535    2349624  79312.058354  58430.9179636383620     5.44     6.57          2      0.00042  215409.375020   78849.375020
 1536  1536    2349774  79317.121860  58430.9180222437500     6.52     7.43          2      0.00700  215414.438225   78854.438225
 1537  1537    2349798  79317.931698  58430.9180316168830     7.35     7.35          1     -0.00150  215415.248015   78855.248015
 1538  1538    2353318  79436.749977  58430.9194068284290     5.17     5.17          1     -0.00453  215614.059234   78974.059235
 1539  1539    2353663  79448.395639  58430.9195416161920    11.17    19.39          3     -0.00128  215625.704205   78985.704205
 1540  1540    2353872  79455.450378  58430.9196232682620     5.56     5.56          1     -0.00431  215632.758524   78992.758525
 1541  1541    2353936  79457.610771  58430.9196482728190     6.83     9.91          2     -0.00256  215634.918789   78994.918790
 1542  1542    2354000  79459.771124  58430.9196732769020     5.13     6.57          2     -0.00197  215637.079014   78997.079015
 1543  1543    2354022  79460.513854  58430.9196818733060    10.59    16.15          3      0.00142  215637.821700   78997.821700
 1544  1544    2354139  79464.463213  58430.9197275834750     9.66    19.09          5      0.00136  215641.770824   79001.770825
 1545  1545    2354203  79466.623636  58430.9197525883780     5.17     7.05          2      0.00400  215643.931119   79003.931120
 1546  1546    2354262  79468.615085  58430.9197756375550     5.60    17.02          5      0.00075  215645.922449   79005.922450
 1547  1547    2354436  79474.488519  58430.9198436171260     5.88    14.82          4      0.00150  215651.795534   79011.795535
 1548  1548    2354455  79475.129807  58430.9198510394370     7.12     8.84          3     -0.00031  215652.436784   79012.436785
 1549  1549    2354808  79487.045590  58430.9199889535870     5.57    14.17          3      0.00531  215704.351859   79024.351860
 1550  1550    2354916  79490.691016  58430.9200311460100     9.92    13.11          2      0.00125  215707.997069   79027.997070
 1551  1551    2354948  79491.770980  58430.9200436456060    12.35    12.55          2     -0.00478  215709.076969   79029.076970
 1552  1552    2355034  79494.673908  58430.9200772443140    11.64    21.63          5     -0.00542  215711.979724   79031.979725
 1553  1553    2355035  79494.707835  58430.9200776369790     9.69    11.56          2     -0.00033  215712.013649   79032.013650
 1554  1554    2355064  79495.686873  58430.9200889684350    15.57    18.87          4      0.00372  215712.992629   79032.992630
 1555  1555    2355136  79498.117242  58430.9201170977150     6.15     8.01          2      0.00353  215715.422854   79035.422855
 1556  1556    2355151  79498.623482  58430.9201229569660     6.66     9.53          3      0.00092  215715.929065   79035.929065
 1557  1557    2355309  79503.956844  58430.9201846856960    11.15    21.83          4      0.00200  215721.262109   79041.262110
 1558  1558    2355342  79505.070760  58430.9201975782400     7.67    10.66          2      0.00183  215722.375960   79042.375960
 1559  1559    2355374  79506.150789  58430.9202100785790     9.65     9.65          1     -0.00228  215723.455925   79043.455925
 1560  1560    2355401  79507.062379  58430.9202206293890     9.92    21.72          5      0.00361  215724.367459   79044.367460
 1561  1561    2355409  79507.332315  58430.9202237536380     6.78     6.79          2      0.00047  215724.637380   79044.637380
 1562  1562    2355444  79508.513850  58430.9202374288260     6.90    15.76          3      0.00350  215725.818845   79045.818845
 1563  1563    2355522  79511.146576  58430.9202679001860     7.71     7.71          1     -0.00186  215728.451415   79048.451415
 1564  1564    2355527  79511.315401  58430.9202698541820    78.65    88.27          3     -0.00042  215728.620230   79048.620230
 1565  1565    2355540  79511.754012  58430.9202749306880    22.21    24.00          2     -0.00653  215729.058814   79049.058815
 1566  1566    2355673  79516.243719  58430.9203268948990    17.68    19.78          2      0.00122  215733.548255   79053.548255
 1567  1567    2355815  79521.036924  58430.9203823718020    15.64    31.54          4      0.00014  215738.341174   79058.341175
 1568  1568    2355847  79522.116968  58430.9203948723200    10.44    10.44          1     -0.00350  215739.421155   79059.421155
 1569  1569    2356341  79538.792258  58430.9205878733570     5.41     5.41          1      0.00275  215756.095455   79076.095455
 1570  1570    2356580  79546.859738  58430.9206812469760     6.37    15.11          5      0.00219  215804.162454   79084.162455
 1571  1571    2356593  79547.298389  58430.9206863239420    62.03    70.63          3     -0.00275  215804.601079   79084.601080
 1572  1572    2356636  79548.749975  58430.9207031247100    21.86    25.79          3      0.00056  215806.052580   79086.052580
 1573  1573    2356664  79549.694966  58430.9207140621060     5.38     5.84          2     -0.00403  215806.997514   79086.997515
 1574  1574    2356744  79552.395656  58430.9207453200900     6.35    14.22          4      0.00406  215809.698044   79089.698045
 1575  1575    2357043  79562.488346  58430.9208621336320    27.73    29.17          2      0.00044  215819.790135   79099.790135
 1576  1576    2357173  79566.876742  58430.9209129252610     8.96    15.39          3      0.00686  215824.178270   79104.178270
 1577  1577    2357410  79574.876557  58430.9210055157120     8.50    15.71          3      0.00175  215832.177609   79112.177610
 1578  1578    2357493  79577.678113  58430.9210379411200     9.16    11.04          2     -0.00200  215834.979000   79114.979000
 1579  1579    2357665  79583.483963  58430.9211051384580     5.90    10.19          3     -0.00344  215840.784505   79120.784505
 1580  1580    2357883  79590.842825  58430.9211903104770     7.77    11.95          3      0.00319  215848.142930   79128.142930
 1581  1581    2357885  79590.910074  58430.9211910888190    12.73    16.29          2     -0.00456  215848.210175   79128.210175
 1582  1582    2357950  79593.104375  58430.9212164858240    13.45    13.45          1      0.00169  215850.404345   79130.404345
 1583  1583    2358011  79595.163557  58430.9212403189500     7.42    12.82          3      0.00506  215852.463405   79132.463405
 1584  1584    2358215  79602.049341  58430.9213200155260     5.59     6.37          2     -0.00328  215859.348780   79139.348780
 1585  1585    2358427  79609.205701  58430.9214028437630     6.25    14.87          4      0.00422  215906.504715   79146.504715
 1586  1586    2358559  79613.661336  58430.9214544136060     8.15    13.89          3      0.00261  215910.960084   79150.960085
 1587  1587    2358615  79615.551678  58430.9214762925700     5.52     6.17          2      0.00408  215912.850315   79152.850315
 1588  1588    2358651  79616.766725  58430.9214903556100     5.54     5.54          1     -0.00008  215914.065289   79154.065290
 1589  1589    2358997  79628.446064  58430.9216255331460     6.04     8.42          2      0.00086  215925.743935   79165.743935
 1590  1590    2359301  79638.707618  58430.9217443011330     5.92    10.29          3     -0.00011  215936.004879   79176.004880
 1591  1591    2359538  79646.707623  58430.9218368937860     6.95     6.95          1      0.00039  215944.004409   79184.004410
 1592  1592    2359552  79647.180161  58430.9218423629700     6.93     9.47          3     -0.00064  215944.476920   79184.476920
 1593  1593    2359680  79651.500948  58430.9218923720830     9.11    17.86          3      0.00286  215948.797449   79188.797450
 1594  1594    2359775  79654.707614  58430.9219294862720     6.22    11.53          3      0.00047  215952.003924   79192.003925
 1595  1595    2359790  79655.214059  58430.9219353479040    10.64    17.84          3      0.00394  215952.510339   79192.510340
 1596  1596    2360002  79662.370199  58430.9220181736060     9.50    12.54          2      0.00492  215959.666054   79199.666055
 1597  1597    2360089  79665.306853  58430.9220521626500     5.11     5.11          1      0.00344  220002.602534   79202.602535
 1598  1598    2360132  79666.758169  58430.9220689602940     7.14    10.66          3     -0.00125  220004.053765   79204.053765
 1599  1599    2360144  79667.163233  58430.9220736485250     5.59     6.33          2     -0.00122  220004.458805   79204.458805
 1600  1600    2360192  79668.783595  58430.9220924027140     7.18     7.18          1      0.00206  220006.079070   79206.079070
 1601  1601    2360481  79678.538774  58430.9222053098880    21.57    30.27          4     -0.00031  220015.833670   79215.833670
 1602  1602    2360593  79682.319444  58430.9222490676350     7.29    15.74          4      0.00219  220019.614115   79219.614115
 1603  1603    2360722  79686.673732  58430.9222994644860    17.64    20.28          2     -0.00181  220023.968145   79223.968145
 1604  1604    2360731  79686.977590  58430.9223029813630    40.49    61.25          3      0.00003  220024.271984   79224.271985
 1605  1605    2360789  79688.935427  58430.9223256415100    28.77    38.29          3      0.00100  220026.229705   79226.229705
 1606  1606    2360888  79692.277295  58430.9223643205380    16.25    18.27          2      0.00400  220029.571374   79229.571375
 1607  1607    2360905  79692.850974  58430.9223709603460     7.53     7.53          1     -0.00072  220030.145019   79230.145020
 1608  1608    2360962  79694.775148  58430.9223932308860     5.99    17.53          5      0.00303  220032.069080   79232.069080
 1609  1609    2361361  79708.243533  58430.9225491149570     5.22     5.22          1      0.00456  220045.536665   79245.536665
 1610  1610    2361452  79711.315261  58430.9225846673660     5.14    13.68          4      0.00461  220048.608210   79248.608210
 1611  1611    2361469  79711.889050  58430.9225913084540    14.55    18.33          3      0.00314  220049.181964   79249.181965
 1612  1612    2361693  79719.449939  58430.9226788187390    70.85    76.84          2     -0.00517  220056.742404   79256.742405
 1613  1613    2362201  79736.597847  58430.9228772898940     5.62     5.62          1      0.00242  220113.889295   79273.889295
 1614  1614    2362219  79737.205388  58430.9228843216130     5.55     6.00          2      0.00083  220114.496799   79274.496800
 1615  1615    2362490  79746.353147  58430.9229901984640     5.63     8.50          2      0.00361  220123.644014   79283.644015
 1616  1616    2362510  79747.028007  58430.9229980093310     9.77    15.19          3     -0.00364  220124.318834   79284.318835
 1617  1617    2362722  79754.184247  58430.9230808361860     9.30    11.38          2      0.00031  220131.474650   79291.474650
 1618  1618    2362987  79763.129483  58430.9231843690110     6.24     8.15          2      0.00333  220140.419355   79300.419355
 1619  1619    2363086  79766.471122  58430.9232230453890     8.50    28.35          6     -0.00047  220143.760794   79303.760795
 1620  1620    2363132  79768.023329  58430.9232410107520     5.01     7.16          2     -0.01625  220145.312909   79305.312910
 1621  1621    2363271  79772.715732  58430.9232953209730    23.90    32.61          4     -0.00358  220150.005034   79310.005035
 1622  1622    2363452  79778.825525  58430.9233660361730     8.82    11.94          2     -0.00069  220156.114465   79316.114465
 1623  1623    2363481  79779.804603  58430.9233773680900     7.15     7.15          1      0.00456  220157.093485   79317.093485
 1624  1624    2363707  79787.433237  58430.9234656624640    15.75    15.75          1      0.00314  220204.721665   79324.721665
 1625  1625    2363722  79787.939632  58430.9234715235200     6.18    16.51          5      0.00511  220205.228029   79325.228030
 1626  1626    2363797  79790.471137  58430.9235008233470     6.11    14.67          4      0.00108  220207.759384   79327.759385
 1627  1627    2363964  79796.108332  58430.9235660686590     6.34    10.84          3      0.00325  220213.396244   79333.396245
 1628  1628    2363992  79797.053443  58430.9235770074500     8.64     8.64          1      0.00219  220214.341300   79334.341300
 1629  1629    2364357  79809.373960  58430.9237196060160     5.98     5.98          1     -0.00192  220226.661084   79346.661085
 1630  1630    2364585  79817.070302  58430.9238086840450     8.37     8.37          1      0.00256  220234.356969   79354.356970
 1631  1631    2364789  79823.956246  58430.9238883824770    43.56    51.41          2     -0.00103  220241.242505   79361.242505
 1632  1632    2364828  79825.272709  58430.9239036193150     6.33     6.33          1     -0.00075  220242.558890   79362.558890
 1633  1633    2365047  79832.665143  58430.9239891798910     6.71    11.37          3      0.00044  220249.950884   79369.950885
 1634  1634    2365348  79842.825571  58430.9241067774460     6.40    15.09          4      0.00361  220300.110709   79380.110710
 1635  1635    2365437  79845.829780  58430.9241415483780     9.85    12.35          2      0.00342  220303.114740   79383.114740
 1636  1636    2365473  79847.044897  58430.9241556122370     5.98    10.83          3      0.00131  220304.329784   79384.329785
 1637  1637    2365528  79848.901372  58430.9241770992130    23.65    27.54          2     -0.00053  220306.186149   79386.186150
 1638  1638    2365559  79849.947909  58430.9241892119040     8.57    12.98          2      0.00319  220307.232625   79387.232625
 1639  1639    2365565  79850.150441  58430.9241915560320    22.38    48.21          6      0.00322  220307.435144   79387.435145
 1640  1640    2365584  79850.791754  58430.9241989786370    12.32    14.68          2      0.00214  220308.076419   79388.076420
 1641  1641    2365884  79860.918346  58430.9243161845630    28.54    34.92          3      0.00289  220318.202409   79398.202410
 1642  1642    2366095  79868.040469  58430.9243986165380    25.05    27.80          3     -0.00392  220325.324110   79405.324110
 1643  1643    2366123  79868.985815  58430.9244095580420     5.31     7.63          2      0.00203  220326.269400   79406.269400
 1644  1644    2366304  79875.095418  58430.9244802710400    12.76    24.33          5     -0.00072  220332.378639   79412.378640
 1645  1645    2366353  79876.749451  58430.9244994149380     7.53    12.03          3      0.00008  220334.032575   79414.032575
 1646  1646    2366412  79878.741009  58430.9245224653820    14.71    14.71          1      0.00011  220336.024015   79416.024015
