yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2017 221 08 09  57974     33.7386455638600   4.196976E-013     29.6396012136058        -368706.86500       5.4986         0.00 
nGRPmax
   7372
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 3435  3435    2164530  73028.349086  57974.8452355218300    12.07    14.30          2     -0.00194  202100.129255   73260.129255
 3436  3436    2164581  73030.069983  57974.8452554396160     6.08    13.23          4      0.00469  202101.850015   73261.850015
 3437  3437    2164655  73032.566572  57974.8452843353220     7.79    12.53          3      0.00253  202104.346405   73264.346405
 3438  3438    2164674  73033.207478  57974.8452917532160     5.62     7.00          2     -0.00111  202104.987259   73264.987260
 3439  3439    2164806  73037.661028  57974.8453432989310    10.42    10.45          2      0.00003  202109.440455   73269.440455
 3440  3440    2164815  73037.964767  57974.8453468144380     7.98    10.78          2      0.00289  202109.744170   73269.744170
 3441  3441    2164849  73039.111869  57974.8453600910850     9.02     9.02          1      0.00250  202110.891180   73270.891180
 3442  3442    2164866  73039.685419  57974.8453667293820    24.36    38.84          5      0.00214  202111.464684   73271.464685
 3443  3443    2165211  73051.325156  57974.8455014485630     7.36    11.93          3     -0.00103  202123.103495   73283.103495
 3444  3444    2165505  73061.244396  57974.8456162545790    11.17    24.58          4      0.00103  202133.021945   73293.021945
 3445  3445    2165530  73062.087794  57974.8456260161280    28.11    35.90          3     -0.00103  202133.865275   73293.865275
 3446  3446    2165597  73064.348274  57974.8456521790980     9.25     9.25          1     -0.00136  202136.125574   73296.125575
 3447  3447    2165653  73066.237664  57974.8456740470400     7.49     8.29          2     -0.00064  202138.014815   73298.014815
 3448  3448    2165798  73071.129854  57974.8457306696060     5.90     5.90          1      0.00178  202142.906614   73302.906615
 3449  3449    2165878  73073.828769  57974.8457619070460     6.90     9.33          2     -0.00353  202145.605314   73305.605315
 3450  3450    2165879  73073.862737  57974.8457623001980    11.26    16.48          2      0.00342  202145.639280   73305.639280
 3451  3451    2165888  73074.166191  57974.8457658123900    14.39    14.39          1     -0.00233  202145.942710   73305.942710
 3452  3452    2165926  73075.448338  57974.8457806520580     6.47    14.18          4     -0.00019  202147.224755   73307.224755
 3453  3453    2166045  73079.463323  57974.8458271217920    13.31    16.53          2      0.00242  202151.239419   73311.239420
 3454  3454    2166239  73086.008419  57974.8459028752130    23.97    36.74          3     -0.00389  202157.783995   73317.783995
 3455  3455    2166341  73089.449708  57974.8459427049470    10.96    24.60          5     -0.00536  202201.225009   73321.225010
 3456  3456    2166511  73095.185540  57974.8460090918910     6.08     6.08          1      0.00208  202206.960384   73326.960385
 3457  3457    2166716  73102.101981  57974.8460891432960     7.29     7.29          1      0.00244  202213.876275   73333.876275
 3458  3458    2167162  73117.149419  57974.8462633034620    11.64    24.41          5      0.00211  202228.922514   73348.922515
 3459  3459    2167374  73124.301814  57974.8463460858110     6.18     6.18          1     -0.00381  202236.074340   73356.074340
 3460  3460    2167598  73131.859376  57974.8464335575940     5.66     5.66          1     -0.00089  202243.631299   73363.631300
 3461  3461    2167782  73138.067140  57974.8465054067070     5.61     8.26          2     -0.00539  202249.838570   73369.838570
 3462  3462    2167839  73139.990503  57974.8465276678660     9.47    26.77          6      0.00228  202251.761780   73371.761780
 3463  3463    2167866  73140.901311  57974.8465382096130    36.31    42.56          3     -0.00192  202252.672514   73372.672515
 3464  3464    2168186  73151.697696  57974.8466631677820     6.18     6.18          1     -0.00153  202303.468040   73383.468040
 3465  3465    2168230  73153.182049  57974.8466803477890     5.70     5.70          1     -0.00608  202304.952275   73384.952275
 3466  3466    2168410  73159.255303  57974.8467506400770     6.81    11.01          3      0.00258  202311.025045   73391.025045
 3467  3467    2168601  73165.699391  57974.8468252244350     9.95    13.83          2      0.00278  202317.468619   73397.468620
 3468  3468    2168612  73166.070526  57974.8468295199740     6.97    14.71          4      0.00289  202317.839724   73397.839725
 3469  3469    2168692  73168.769566  57974.8468607588610    57.37    89.38          5      0.00144  202320.538549   73400.538550
 3470  3470    2168752  73170.793872  57974.8468841883390     6.69     9.14          2      0.00083  202322.562695   73402.562695
 3471  3471    2168754  73170.861282  57974.8468849685500     7.49    23.18          5     -0.00097  202322.630099   73402.630100
 3472  3472    2169253  73187.696998  57974.8470798263680    15.13    31.15          5      0.00231  202339.464475   73419.464475
 3473  3473    2169321  73189.991336  57974.8471063811970     6.67     8.73          2      0.00567  202341.758629   73421.758630
 3474  3474    2169335  73190.463428  57974.8471118452350    18.96    22.69          2     -0.00186  202342.230685   73422.230685
 3475  3475    2169380  73191.981749  57974.8471294183940     5.92    15.39          4      0.00050  202343.748884   73423.748885
 3476  3476    2169459  73194.646972  57974.8471602658820    11.71    12.09          2     -0.00344  202346.413895   73426.413895
 3477  3477    2169953  73211.313809  57974.8473531690880     6.33    14.75          4     -0.00547  202403.079404   73443.079405
 3478  3478    2170098  73216.206174  57974.8474097936770     5.81    10.54          3      0.00231  202407.971380   73447.971380
 3479  3479    2170100  73216.273634  57974.8474105744640     6.11     9.56          3      0.00164  202408.038834   73448.038835
 3480  3480    2170226  73220.524718  57974.8474597768320    18.06    25.20          3      0.00211  202412.289579   73452.289580
 3481  3481    2170390  73226.057823  57974.8475238173950     8.97    10.98          2      0.00083  202417.822245   73457.822245
 3482  3482    2170501  73229.802716  57974.8475671610620    10.65    19.20          3     -0.00197  202421.566839   73461.566840
 3483  3483    2170543  73231.219834  57974.8475835628930     8.37    13.68          3      0.00064  202422.983844   73462.983845
 3484  3484    2170651  73234.863519  57974.8476257351680    17.35    23.09          2     -0.00192  202426.627240   73466.627240
 3485  3485    2170659  73235.133491  57974.8476288598530     5.98     9.41          2     -0.00008  202426.897190   73466.897190
 3486  3486    2170799  73239.856867  57974.8476835285500    16.77    29.99          4     -0.00122  202431.620190   73471.620190
 3487  3487    2170917  73243.838119  57974.8477296078590    13.32    15.61          2      0.00125  202435.601125   73475.601125
 3488  3488    2170937  73244.512808  57974.8477374167550    15.17    16.94          2     -0.00111  202436.275760   73476.275760
 3489  3489    2171017  73247.211963  57974.8477686569860     5.54     6.50          2      0.00069  202438.974700   73478.974700
 3490  3490    2171107  73250.248315  57974.8478037999490    13.87    18.75          3     -0.00314  202442.010810   73482.010810
 3491  3491    2171356  73258.649379  57974.8479010344830     6.75     9.13          2      0.00067  202450.411204   73490.411205
 3492  3492    2171398  73260.066337  57974.8479174344580    21.93    27.17          2     -0.00114  202451.828049   73491.828050
 3493  3493    2171530  73264.519801  57974.8479689791740    13.10    15.33          2     -0.00236  202456.281159   73496.281160
 3494  3494    2171667  73269.142069  57974.8480224776450    25.84    29.54          2     -0.00028  202500.903059   73500.903060
 3495  3495    2171765  73272.448498  57974.8480607465090     6.57    14.63          3      0.00067  202504.209224   73504.209225
 3496  3496    2171809  73273.932941  57974.8480779275520    17.80    46.01          4     -0.00089  202505.693549   73505.693550
 3497  3497    2171868  73275.923609  57974.8481009676930     8.26    15.31          4      0.00167  202507.684059   73507.684060
 3498  3498    2172148  73285.370377  57974.8482103052930     6.74     9.39          3     -0.00033  202517.130074   73517.130075
 3499  3499    2172190  73286.787445  57974.8482267065470     8.35    18.81          4      0.00111  202518.547030   73518.547030
 3500  3500    2172287  73290.060055  57974.8482645839740    11.20    13.09          2     -0.00008  202521.819380   73521.819380
 3501  3501    2172342  73291.915863  57974.8482860632320    11.74    31.04          5      0.00525  202523.675040   73523.675040
 3502  3502    2172414  73294.344727  57974.8483141750780     6.36     7.54          2     -0.00428  202526.103709   73526.103710
 3503  3503    2172445  73295.390925  57974.8483262838530    11.08    13.98          2      0.00444  202527.149825   73527.149825
 3504  3504    2172555  73299.102090  57974.8483692371460    11.51    23.45          6      0.00181  202530.860694   73530.860695
 3505  3505    2172692  73303.724263  57974.8484227345280    10.37    13.46          3      0.00122  202535.482499   73535.482500
 3506  3506    2172733  73305.107669  57974.8484387461760    91.25   114.74          4      0.00458  202536.865795   73536.865795
 3507  3507    2172759  73305.984668  57974.8484488966140     7.39    15.37          3     -0.00150  202537.742725   73537.742725
 3508  3508    2173058  73316.072617  57974.8485656552830    10.36    13.62          3      0.00117  202547.829870   73547.829870
 3509  3509    2173275  73323.393865  57974.8486503919620     9.13    13.03          2     -0.00033  202555.150534   73555.150535
 3510  3510    2173420  73328.286005  57974.8487070139390    22.37    29.05          3      0.00061  202600.042285   73560.042285
 3511  3511    2173720  73338.407606  57974.8488241621120     6.98    11.85          3      0.00069  202610.163079   73570.163080
 3512  3512    2173816  73341.646298  57974.8488616469630     5.75    15.36          5     -0.00597  202613.401515   73573.401515
 3513  3513    2173840  73342.456068  57974.8488710193020    21.19    23.47          2     -0.00458  202614.211219   73574.211220
 3514  3514    2173845  73342.624951  57974.8488729739650     9.06    17.04          4      0.00103  202614.380090   73574.380090
 3515  3515    2173849  73342.759807  57974.8488745347970     6.73    10.67          3     -0.00206  202614.514934   73574.514935
 3516  3516    2173851  73342.827433  57974.8488753175170     6.48     9.38          2      0.00233  202614.582555   73574.582555
 3517  3517    2173858  73343.063396  57974.8488780485630    14.54    16.32          2     -0.00364  202614.818499   73574.818500
 3518  3518    2174020  73348.529277  57974.8489413110780     7.47    17.86          4      0.00256  202620.283945   73580.283945
 3519  3519    2174091  73350.924677  57974.8489690356100     6.36    11.97          3      0.00122  202622.679155   73582.679155
 3520  3520    2174274  73357.098849  57974.8490404959360    11.75    12.56          2      0.00106  202628.852834   73588.852835
 3521  3521    2174305  73358.144712  57974.8490526008320     5.50     5.50          1     -0.00003  202629.898614   73589.898615
 3522  3522    2174427  73362.260700  57974.8491002395780     7.80    14.02          3     -0.00389  202634.014274   73594.014275
 3523  3523    2174491  73364.420082  57974.8491252324350    44.48    58.00          4     -0.00072  202636.173485   73596.173485
 3524  3524    2174499  73364.690029  57974.8491283568130     5.81     9.00          2      0.00053  202636.443410   73596.443410
 3525  3525    2174532  73365.803587  57974.8491412452220     6.08    10.91          3      0.00594  202637.556880   73597.556880
 3526  3526    2174587  73367.659070  57974.8491627207170     7.50    11.67          2      0.00150  202639.412215   73599.412215
 3527  3527    2174593  73367.861501  57974.8491650636670    10.31    13.15          2      0.00164  202639.614629   73599.614630
 3528  3528    2174710  73371.808865  57974.8492107507580     5.91     8.53          2     -0.00017  202643.561679   73603.561680
 3529  3529    2174717  73372.044924  57974.8492134829180     7.00    10.30          2     -0.00350  202643.797720   73603.797720
 3530  3530    2175174  73387.463512  57974.8493919388030   117.36   204.43          7     -0.00311  202659.215079   73619.215080
 3531  3531    2175413  73395.527229  57974.8494852688510     6.93    11.84          3      0.00186  202707.278155   73627.278155
 3532  3532    2175456  73396.977920  57974.8495020592640     7.54     9.75          2     -0.00011  202708.728730   73628.728730
 3533  3533    2175570  73400.824221  57974.8495465766270     6.47     8.70          2      0.00244  202712.574724   73632.574725
 3534  3534    2175824  73409.393863  57974.8496457623040    24.10    44.37          5      0.00300  202721.143685   73641.143685
 3535  3535    2176002  73415.399342  57974.8497152701570     6.90     7.19          2      0.00281  202727.148684   73647.148685
 3536  3536    2176094  73418.503074  57974.8497511929860    19.34    22.86          2     -0.00372  202730.252170   73650.252170
 3537  3537    2176590  73435.237771  57974.8499448816130    11.35    17.22          3      0.00542  202746.985534   73666.985535
 3538  3538    2176598  73435.507578  57974.8499480043780    16.60    26.72          4      0.00253  202747.255319   73667.255320
 3539  3539    2176736  73440.163394  57974.8500018911360     8.36    13.44          3     -0.00122  202751.910764   73671.910765
 3540  3540    2176943  73447.147415  57974.8500827247100     7.79    16.94          4      0.00233  202758.894230   73678.894230
 3541  3541    2177067  73451.331013  57974.8501311459840    14.30    26.80          4      0.00225  202803.077495   73683.077495
 3542  3542    2177069  73451.398483  57974.8501319268860    13.05    24.93          5      0.00219  202803.144960   73683.144960
 3543  3543    2177074  73451.567152  57974.8501338790780     5.74    11.16          3      0.00131  202803.313615   73683.313615
 3544  3544    2177094  73452.241805  57974.8501416875650     5.98    11.95          4     -0.00225  202803.988215   73683.988215
 3545  3545    2177242  73457.235183  57974.8501994812800    14.29    21.06          3     -0.00067  202808.981195   73688.981195
 3546  3546    2177259  73457.808934  57974.8502061219200     8.49    13.03          3      0.00522  202809.554900   73689.554900
 3547  3547    2177263  73457.943890  57974.8502076839170    10.10    12.29          2      0.00511  202809.689845   73689.689845
 3548  3548    2177365  73461.385209  57974.8502475139840     8.41    13.65          3      0.00450  202813.130890   73693.130890
 3549  3549    2177391  73462.262398  57974.8502576666500     5.78     9.75          2      0.00403  202814.008010   73694.008010
 3550  3550    2177707  73472.923672  57974.8503810610180     6.69    11.40          3     -0.00053  202824.668434   73704.668435
 3551  3551    2177803  73476.162650  57974.8504185491970     5.65    10.91          3      0.00142  202827.907154   73707.907155
 3552  3552    2177929  73480.413819  57974.8504677525380     5.85    11.62          3      0.00422  202832.157984   73712.157985
 3553  3553    2178101  73486.216821  57974.8505349169020     7.56     9.85          2      0.00275  202837.960525   73717.960525
 3554  3554    2178150  73487.870042  57974.8505540514050     5.98    17.32          5      0.00353  202839.613614   73719.613615
 3555  3555    2178762  73508.517882  57974.8507930310400    19.82    20.53          2     -0.00317  202900.259810   73740.259810
 3556  3556    2179033  73517.661215  57974.8508988566530     8.78     8.78          1      0.00119  202909.402415   73749.402415
 3557  3557    2179078  73519.179451  57974.8509164288380     5.95     5.95          1      0.00122  202910.920530   73750.920530
 3558  3558    2179104  73520.056560  57974.8509265805570     7.85    10.69          2     -0.00164  202911.797569   73751.797570
 3559  3559    2179225  73524.138980  57974.8509738307840     7.06    14.93          3     -0.00061  202915.879665   73755.879665
 3560  3560    2179288  73526.264475  57974.8509984314240     9.98    26.16          5     -0.00169  202918.004990   73758.004990
 3561  3561    2179371  73529.064918  57974.8510308439550     5.98     5.98          1      0.00225  202920.805210   73760.805210
 3562  3562    2179552  73535.171694  57974.8511015242370    20.60    32.78          4      0.00450  202926.911500   73766.911500
 3563  3563    2179603  73536.892286  57974.8511214384900    76.35    92.38          4      0.00194  202928.631955   73768.631955
 3564  3564    2179674  73539.287712  57974.8511491633280    11.60    33.07          8      0.00150  202931.027189   73771.027190
 3565  3565    2180097  73553.559143  57974.8513143419390     7.35     7.62          2      0.00050  202945.297485   73785.297485
 3566  3566    2180106  73553.862847  57974.8513178570240    11.33    17.86          3      0.00217  202945.601165   73785.601165
 3567  3567    2180141  73555.043726  57974.8513315246080     5.96     9.22          2      0.00306  202946.781950   73786.781950
 3568  3568    2180248  73558.653634  57974.8513733059460    16.91    20.13          2     -0.00081  202950.391570   73790.391570
 3569  3569    2180292  73560.138202  57974.8513904884480     5.97     8.31          2      0.00117  202951.876019   73791.876020
 3570  3570    2180321  73561.116660  57974.8514018131970    11.87    22.65          4      0.00222  202952.854399   73792.854400
 3571  3571    2180634  73571.676851  57974.8515240376320    15.51    17.64          2      0.00178  203003.413750   73803.413750
 3572  3572    2180652  73572.284214  57974.8515310672900    10.98    13.65          2      0.00361  203004.021064   73804.021065
 3573  3573    2180820  73577.952320  57974.8515966703740     8.80    12.46          3      0.00403  203009.688720   73809.688720
 3574  3574    2180915  73581.157450  57974.8516337667840     6.68     6.70          2      0.00256  203012.893595   73812.893595
 3575  3575    2180943  73582.101961  57974.8516446986240    10.63    22.16          5     -0.00239  203013.838029   73813.838030
 3576  3576    2180996  73583.890243  57974.8516653963260    11.37    19.88          4      0.00153  203015.626170   73815.626170
 3577  3577    2181082  73586.791679  57974.8516989777660    74.98    86.59          3     -0.00131  203018.527375   73818.527375
 3578  3578    2181391  73597.216939  57974.8518196404990    11.19    16.82          3     -0.00103  203028.951805   73828.951805
 3579  3579    2181476  73600.084743  57974.8518528326780     9.67    14.94          3     -0.00039  203031.819380   73831.819380
 3580  3580    2181549  73602.547394  57974.8518813355780    14.87    37.42          6     -0.00864  203034.281835   73834.281835
 3581  3581    2181692  73607.372353  57974.8519371800190    24.85    31.43          3      0.00128  203039.106409   73839.106410
 3582  3582    2181705  73607.810848  57974.8519422551810     8.66    13.26          3     -0.00192  203039.544869   73839.544870
 3583  3583    2181791  73610.712359  57974.8519758374910     5.99     9.12          2     -0.00239  203042.446150   73842.446150
 3584  3584    2181868  73613.310096  57974.8520059038850     8.29     9.21          2     -0.00656  203045.043680   73845.043680
 3585  3585    2182126  73622.014824  57974.8521066530560    19.68    22.27          3     -0.00231  203053.747715   73853.747715
 3586  3586    2182151  73622.858301  57974.8521164155140     8.79    12.53          2     -0.00200  203054.591125   73854.591125
 3587  3587    2182236  73625.726274  57974.8521496096510    14.70    17.51          3      0.00367  203057.458870   73857.458870
 3588  3588    2182479  73633.924607  57974.8522444977660     8.82    15.90          4     -0.00122  203105.656549   73865.656550
 3589  3589    2182492  73634.363332  57974.8522495756030     9.32    11.42          2      0.00239  203106.095239   73866.095240
 3590  3590    2182611  73638.378076  57974.8522960425470    11.70    16.20          3     -0.00244  203110.109664   73870.109665
 3591  3591    2182809  73645.058503  57974.8523733623040     8.81    21.53          4      0.00272  203116.789560   73876.789560
 3592  3592    2182835  73645.935538  57974.8523835131650     5.55     7.20          2     -0.00250  203117.666524   73877.666525
 3593  3593    2182956  73650.017838  57974.8524307620220    14.35    15.20          2     -0.00469  203121.748500   73881.748500
 3594  3594    2183514  73668.844172  57974.8526486593920     7.41    15.24          4     -0.00036  203140.573334   73900.573335
 3595  3595    2183569  73670.699775  57974.8526701362820    16.51    18.26          2     -0.00092  203142.428790   73902.428790
 3596  3596    2183579  73671.037267  57974.8526740424450    12.01    18.75          4      0.00203  203142.766254   73902.766255
 3597  3597    2183816  73679.033278  57974.8527665888640    25.55    34.47          4      0.00058  203150.761629   73910.761630
 3598  3598    2183938  73683.149416  57974.8528142293500     9.80    20.26          3      0.00114  203154.877439   73914.877440
 3599  3599    2183976  73684.431568  57974.8528290690690    10.67    21.28          3      0.00358  203156.159490   73916.159490
 3600  3600    2184077  73687.839189  57974.8528685091330     6.10     7.02          2      0.00403  203159.566839   73919.566840
 3601  3601    2184601  73705.518142  57974.8530731266430    23.61    28.92          3      0.00050  203217.244384   73937.244385
 3602  3602    2184757  73710.781176  57974.8531340413950    24.52    31.39          3     -0.00525  203222.506999   73942.507000
 3603  3603    2184860  73714.256518  57974.8531742652540     6.04    22.51          5      0.00222  203225.982065   73945.982065
 3604  3604    2185101  73722.387530  57974.8532683741820     9.72    13.55          3      0.00214  203234.112429   73954.112430
 3605  3605    2185251  73727.448308  57974.8533269480060    20.79    34.66          5      0.00128  203239.172804   73959.172805
 3606  3606    2185285  73728.595369  57974.8533402241790     5.99    13.06          3     -0.00031  203240.319774   73960.319775
 3607  3607    2185344  73730.585818  57974.8533632617860     8.27    14.20          3     -0.00428  203242.310064   73962.310065
 3608  3608    2185598  73739.155465  57974.8534624475140    11.47    37.02          7     -0.00342  203250.879029   73970.879030
 3609  3609    2185847  73747.556419  57974.8535596807810     8.33     9.40          2     -0.00289  203259.279315   73979.279315
 3610  3610    2185865  73748.163807  57974.8535667107330     6.78    18.59          4     -0.00017  203259.886654   73979.886655
 3611  3611    2185969  73751.672627  57974.8536073220740     7.12     9.62          2     -0.00025  203303.395195   73983.395195
 3612  3612    2186055  73754.574208  57974.8536409051900     6.59     8.67          2      0.00139  203306.296545   73986.296545
 3613  3613    2186078  73755.350269  57974.8536498873730     9.37    11.99          2      0.00353  203307.072545   73987.072545
 3614  3614    2186182  73758.858969  57974.8536904973310     8.63     9.94          2     -0.00011  203310.580965   73990.580965
 3615  3615    2186305  73763.008854  57974.8537385283970    49.88    59.05          2      0.00086  203314.730519   73994.730520
 3616  3616    2186396  73766.079184  57974.8537740646270    11.05    14.27          3      0.00397  203317.800604   73997.800605
 3617  3617    2186688  73775.930793  57974.8538880878850     5.62    13.18          3      0.00164  203327.651429   74007.651430
 3618  3618    2186735  73777.516609  57974.8539064422400     7.28    15.73          4      0.00456  203329.237120   74009.237120
 3619  3619    2186921  73783.791839  57974.8539790722180     6.95     7.77          2     -0.00031  203335.511849   74015.511850
 3620  3620    2187226  73794.082108  57974.8540981725440     5.67     5.67          1     -0.00111  203345.801300   74025.801300
 3621  3621    2187237  73794.453322  57974.8541024690050    21.69    49.85          6      0.00136  203346.172485   74026.172485
 3622  3622    2187265  73795.398003  57974.8541134028160   446.32   504.07          4      0.00144  203347.117089   74027.117090
 3623  3623    2187293  73796.342683  57974.8541243366020    30.11    41.37          3      0.00119  203348.061694   74028.061695
 3624  3624    2187345  73798.097168  57974.8541446431490     5.84    10.76          3      0.00353  203349.816040   74029.816040
 3625  3625    2187371  73798.974147  57974.8541547933700     6.09     6.46          2     -0.00317  203350.692949   74030.692950
 3626  3626    2187981  73819.554686  57974.8543929940480    70.79    76.45          2     -0.00478  203411.271850   74051.271850
 3627  3627    2187999  73820.162244  57974.8544000259710    22.82    35.92          4      0.00300  203411.879360   74051.879360
 3628  3628    2188292  73830.047681  57974.8545144407550     7.81    10.20          2      0.00314  203421.764009   74061.764010
 3629  3629    2188315  73830.823413  57974.8545234191360    16.19    17.48          2     -0.00450  203422.539680   74062.539680
 3630  3630    2188427  73834.602259  57974.8545671557760     7.22    11.48          3     -0.00128  203426.318224   74066.318225
 3631  3631    2188449  73835.344688  57974.8545757486980     9.37    12.72          3      0.00400  203427.060595   74067.060595
 3632  3632    2188484  73836.525532  57974.8545894158850     7.37    13.66          3      0.00372  203428.241345   74068.241345
 3633  3633    2188494  73836.862754  57974.8545933189120    13.15    14.18          2     -0.00100  203428.578540   74068.578540
 3634  3634    2188608  73840.708960  57974.8546378351870     5.55     5.55          1     -0.00108  203432.424440   74072.424440
 3635  3635    2188679  73843.104291  57974.8546655589250    12.66    17.69          3     -0.00450  203434.819579   74074.819580
 3636  3636    2188782  73846.579522  57974.8547057815040    13.97    22.20          3     -0.00028  203438.294534   74078.294535
 3637  3637    2188791  73846.882941  57974.8547092932990    22.01    25.88          2     -0.00692  203438.597930   74078.597930
 3638  3638    2188910  73850.898071  57974.8547557647100     9.03    11.49          2     -0.00017  203442.612739   74082.612740
 3639  3639    2188915  73851.066734  57974.8547577168260    16.16    20.48          2     -0.00106  203442.781390   74082.781390
 3640  3640    2188918  73851.167917  57974.8547588879360     8.32     8.32          1     -0.00219  203442.882565   74082.882565
 3641  3641    2189370  73866.417716  57974.8549353902340     8.80    12.59          2     -0.00450  203458.131150   74098.131150
 3642  3642    2189422  73868.172296  57974.8549556978690    19.79    28.32          3      0.00050  203459.885590   74099.885590
 3643  3643    2189700  73877.551823  57974.8550642572030     5.51     5.51          1      0.00567  203509.264370   74109.264370
 3644  3644    2189800  73880.925356  57974.8551033027330     8.25     8.25          1     -0.00439  203512.637635   74112.637635
 3645  3645    2189819  73881.566382  57974.8551107220100    11.03    11.28          2     -0.00450  203513.278609   74113.278610
 3646  3646    2189822  73881.667735  57974.8551118950780    14.35    15.66          2     -0.00058  203513.379954   74113.379955
 3647  3647    2189825  73881.769039  57974.8551130675840    18.95    25.15          3      0.00214  203513.481249   74113.481250
 3648  3648    2189880  73883.624626  57974.8551345442820     6.67    10.98          3      0.00097  203515.336689   74115.336690
 3649  3649    2189938  73885.581587  57974.8551571942910     6.57     6.57          1      0.00431  203517.293495   74117.293495
 3650  3650    2189950  73885.986314  57974.8551618786430     9.33    13.34          3      0.00042  203517.698189   74117.698190
 3651  3651    2189957  73886.222498  57974.8551646122500    65.68   101.65          6      0.00064  203517.934355   74117.934355
 3652  3652    2190120  73891.722001  57974.8552282638980     6.56     9.37          2      0.00372  203523.433420   74123.433420
 3653  3653    2190185  73893.914920  57974.8552536449020     9.00    12.83          3      0.00075  203525.626164   74125.626165
 3654  3654    2190261  73896.479015  57974.8552833219330     8.52     8.52          1     -0.00058  203528.190054   74128.190055
 3655  3655    2190300  73897.794769  57974.8552985505660    13.48    22.67          5     -0.00219  203529.505705   74129.505705
 3656  3656    2190301  73897.828692  57974.8552989431940     6.17    15.44          4      0.00328  203529.539625   74129.539625
 3657  3657    2190471  73903.564059  57974.8553653247620    10.77    19.44          4     -0.00292  203535.274535   74135.274535
 3658  3658    2190478  73903.800487  57974.8553680611970    14.14    17.44          3      0.00475  203535.510945   74135.510945
 3659  3659    2190481  73903.901725  57974.8553692329340    19.44    32.95          4      0.00539  203535.612175   74135.612175
 3660  3660    2190582  73907.309092  57974.8554086700420     6.31    13.82          3     -0.00156  203539.019270   74139.019270
 3661  3661    2190629  73908.894998  57974.8554270254340     6.56    12.62          3      0.00403  203540.605049   74140.605050
 3662  3662    2191093  73924.549724  57974.8556082144000    11.49    13.95          2      0.00344  203556.258530   74156.258530
 3663  3663    2191202  73928.227132  57974.8556507769860     6.73    11.15          3      0.00008  203559.935645   74159.935645
 3664  3664    2191426  73935.784413  57974.8557382455170     9.59    13.83          2     -0.00531  203607.492324   74167.492325
 3665  3665    2191486  73937.808735  57974.8557616751740     7.84     9.15          2     -0.00531  203609.516485   74169.516485
 3666  3666    2191813  73948.841353  57974.8558893675140    19.94    22.88          2     -0.00319  203620.548225   74180.548225
 3667  3667    2191931  73952.822755  57974.8559354485500     6.05     8.73          2      0.00403  203624.529309   74184.529310
 3668  3668    2192202  73961.965857  57974.8560412714880     9.81    17.13          3      0.00153  203633.671684   74193.671685
 3669  3669    2192415  73969.152000  57974.8561244444420    25.53    30.86          3     -0.00428  203640.857254   74200.857255
 3670  3670    2192459  73970.636708  57974.8561416285700     9.39    17.47          4      0.00183  203642.341845   74202.341845
 3671  3671    2192484  73971.480240  57974.8561513916670    15.59    38.41          4      0.00394  203643.185310   74203.185310
 3672  3672    2192641  73976.777076  57974.8562126976380     8.52     8.52          1     -0.00025  203648.481725   74208.481725
 3673  3673    2192938  73986.797654  57974.8563286765440    30.26    36.51          3      0.00542  203658.501504   74218.501505
 3674  3674    2193152  73994.017674  57974.8564122416000     6.33     8.10          2      0.00389  203705.720950   74225.720950
 3675  3675    2193210  73995.974445  57974.8564348894080    12.12    21.30          4      0.00156  203707.677565   74227.677565
 3676  3676    2193266  73997.863800  57974.8564567569410     5.78    17.17          5      0.00142  203709.566770   74229.566770
 3677  3677    2193277  73998.234735  57974.8564610501760    11.64    18.94          4     -0.00442  203709.937674   74229.937675
 3678  3678    2193284  73998.471148  57974.8564637864320     7.95     7.95          1      0.00297  203710.174069   74230.174070
 3679  3679    2193295  73998.842063  57974.8564680794240     7.89    10.10          2     -0.00344  203710.544955   74230.544955
 3680  3680    2193336  74000.225468  57974.8564840910590     9.84    13.82          2      0.00025  203711.928249   74231.928250
 3681  3681    2193348  74000.630435  57974.8564887781890     5.72     8.18          2      0.00314  203712.333184   74232.333185
 3682  3682    2193538  74007.040630  57974.8565629702530    23.35    33.79          3     -0.00125  203718.742870   74238.742870
 3683  3683    2193627  74010.043460  57974.8565977252350     5.83     8.01          2      0.00133  203721.745460   74241.745460
 3684  3684    2193746  74014.058374  57974.8566441941380    13.12    15.35          3      0.00153  203725.760055   74245.760055
 3685  3685    2193865  74018.073279  57974.8566906629500     8.23     9.61          2      0.00175  203729.774640   74249.774640
 3686  3686    2193868  74018.174312  57974.8566918323070     9.38    14.96          3     -0.00383  203729.875664   74249.875665
 3687  3687    2194123  74026.777682  57974.8567914083580     7.64     7.64          1     -0.00344  203738.478350   74258.478350
 3688  3688    2194128  74026.946425  57974.8567933614080     5.51    10.71          3     -0.00197  203738.647079   74258.647080
 3689  3689    2194179  74028.667232  57974.8568132781570     9.29    23.00          4      0.00200  203740.367750   74260.367750
 3690  3690    2194373  74035.212403  57974.8568890324350    43.81    49.15          3     -0.00192  203746.912400   74266.912400
 3691  3691    2194384  74035.583722  57974.8568933301120     7.88    15.06          3      0.00383  203747.283689   74267.283690
 3692  3692    2194622  74043.613332  57974.8569862654210    12.91    18.33          3     -0.00197  203755.312659   74275.312660
